Country,Education Level,Years of Experience,Employment,Salary,Continent
United States of America,Bachelor’s degree,2.0,Full-time Employment,70000.0,North America
Mexico,Bachelor’s degree,3.0,Full-time Employment,34908.0,North America
United States of America,Master’s degree,18.0,Full-time Employment,156935.0,North America
United States of America,Bachelor’s degree,21.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,192500.0,North America
United States of America,Bachelor’s degree,22.0,Full-time Employment,135000.0,North America
United States of America,Post grad,3.0,Full-time Employment,109500.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,36000.0,North America
Mexico,Bachelor’s degree,6.0,Full-time Employment,161594.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,90758.0,North America
Canada,Less than a Bachelors,5.0,Full-time Employment,81682.0,North America
Mexico,Less than a Bachelors,4.0,Full-time Employment,12276.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,68446.0,North America
United States of America,Master’s degree,28.0,Full-time Employment,230000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,147000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,180000.0,North America
United States of America,Less than a Bachelors,7.0,Full-time Employment,75000.0,North America
United States of America,Less than a Bachelors,5.0,Part-time Employment,25000.0,North America
Canada,Master’s degree,14.0,Full-time Employment,102102.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,180000.0,North America
United States of America,Post grad,26.0,Full-time Employment,180000.0,North America
United States of America,Less than a Bachelors,30.0,Full-time Employment,140000.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,160000.0,North America
Canada,Master’s degree,5.0,Full-time Employment,112312.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,220000.0,North America
Canada,Bachelor’s degree,12.0,Full-time Employment,86976.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,143500.0,North America
United States of America,Bachelor’s degree,31.0,Full-time Employment,210000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,30.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,114000.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,57000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,117000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,112000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,200000.0,North America
Mexico,Bachelor’s degree,1.0,Full-time Employment,11640.0,North America
United States of America,Master’s degree,9.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,175000.0,North America
Canada,Less than a Bachelors,4.0,Full-time Employment,62925.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,225000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,105000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,124000.0,North America
United States of America,Less than a Bachelors,30.0,Full-time Employment,140000.0,North America
Canada,Bachelor’s degree,24.0,Self-employed/Freelancer,34034.0,North America
United States of America,Master’s degree,6.0,Full-time Employment,92000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,115000.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,140000.0,North America
United States of America,Master’s degree,20.0,Full-time Employment,95000.0,North America
United States of America,Master’s degree,40.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,80000.0,North America
United States of America,Master’s degree,18.0,Full-time Employment,190000.0,North America
United States of America,Bachelor’s degree,22.0,Full-time Employment,129800.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,104000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,155000.0,North America
United States of America,Less than a Bachelors,18.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,240000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,160000.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,118000.0,North America
Canada,Master’s degree,3.0,Full-time Employment,97564.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,104000.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,86000.0,North America
United States of America,Bachelor’s degree,27.0,Full-time Employment,59000.0,North America
United States of America,Bachelor’s degree,4.0,Self-employed/Freelancer,42000.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,54000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,123000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,101700.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,193000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,75000.0,North America
Canada,Less than a Bachelors,5.0,Full-time Employment,20800.0,North America
Canada,Less than a Bachelors,4.0,Full-time Employment,72612.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,112000.0,North America
United States of America,Master’s degree,13.0,Full-time Employment,174000.0,North America
United States of America,Less than a Bachelors,6.0,Self-employed/Freelancer,120000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,250000.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,200000.0,North America
United States of America,Less than a Bachelors,10.0,Full-time Employment,107000.0,North America
United States of America,Master’s degree,6.0,Full-time Employment,175500.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,86400.0,North America
United States of America,Master’s degree,17.0,Full-time Employment,170000.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,99833.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,60000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,120000.0,North America
Canada,Bachelor’s degree,9.0,Full-time Employment,54833.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,12.0,Self-employed/Freelancer,230000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,135000.0,North America
United States of America,Post grad,2.0,Full-time Employment,70000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,90000.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,87000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,55000.0,North America
United States of America,Bachelor’s degree,4.0,Self-employed/Freelancer,95000.0,North America
Canada,Post grad,4.0,Full-time Employment,31765.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,138000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,100000.0,North America
United States of America,Less than a Bachelors,13.0,Full-time Employment,51000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,82000.0,North America
United States of America,Master’s degree,8.0,Self-employed/Freelancer,105600.0,North America
United States of America,Post grad,8.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,110000.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,70000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,147000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,78000.0,North America
United States of America,Master’s degree,12.0,Full-time Employment,200000.0,North America
Canada,Bachelor’s degree,3.0,Full-time Employment,56723.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,75000.0,North America
United States of America,Master’s degree,0.5,Full-time Employment,63000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,150000.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,233000.0,North America
United States of America,Bachelor’s degree,18.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,0.5,Self-employed/Freelancer,85000.0,North America
United States of America,Less than a Bachelors,2.0,Part-time Employment,20400.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,230000.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,78657.0,North America
United States of America,Less than a Bachelors,20.0,Full-time Employment,124350.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,165000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,69000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,52000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,83194.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,115000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,105000.0,North America
Mexico,Less than a Bachelors,10.0,Full-time Employment,35556.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,160000.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,49917.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,155000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,50000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,220000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,100800.0,North America
United States of America,Master’s degree,12.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,170000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,99000.0,North America
United States of America,Less than a Bachelors,21.0,Full-time Employment,225000.0,North America
United States of America,Master’s degree,15.0,Full-time Employment,160000.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,150000.0,North America
Canada,Less than a Bachelors,8.0,Full-time Employment,102102.0,North America
United States of America,Less than a Bachelors,5.0,Full-time Employment,58000.0,North America
Canada,Less than a Bachelors,6.0,Full-time Employment,48404.0,North America
United States of America,Bachelor’s degree,15.0,Full-time Employment,150000.0,North America
Canada,Bachelor’s degree,0.5,Full-time Employment,31764.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,65000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,184000.0,North America
Canada,Bachelor’s degree,3.0,Full-time Employment,52186.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,68068.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,68000.0,North America
Canada,Bachelor’s degree,1.0,Full-time Employment,37816.0,North America
Canada,Master’s degree,5.0,Full-time Employment,64287.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,116000.0,North America
United States of America,Less than a Bachelors,2.0,Part-time Employment,14400.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,165000.0,North America
Canada,Bachelor’s degree,15.0,Full-time Employment,136136.0,North America
Canada,Less than a Bachelors,26.0,Full-time Employment,64287.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,140000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,121010.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,128000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,105000.0,North America
United States of America,Less than a Bachelors,11.0,Full-time Employment,250000.0,North America
Mexico,Bachelor’s degree,5.0,Full-time Employment,24300.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,180000.0,North America
United States of America,Bachelor’s degree,11.0,Full-time Employment,118000.0,North America
United States of America,Less than a Bachelors,11.0,Full-time Employment,94000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,220000.0,North America
United States of America,Post grad,22.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,75000.0,North America
United States of America,Less than a Bachelors,0.5,Self-employed/Freelancer,50000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,92500.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,133500.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,118000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,111280.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,124000.0,North America
Canada,Less than a Bachelors,18.0,Full-time Employment,68068.0,North America
United States of America,Post grad,1.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,150000.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,238000.0,North America
Canada,Master’s degree,4.0,Full-time Employment,65043.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,92000.0,North America
United States of America,Less than a Bachelors,16.0,Full-time Employment,136000.0,North America
United States of America,Less than a Bachelors,21.0,Full-time Employment,185000.0,North America
United States of America,Post grad,5.0,Full-time Employment,75000.0,North America
Canada,Bachelor’s degree,15.0,Full-time Employment,54455.0,North America
United States of America,Master’s degree,7.0,Full-time Employment,130000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,213000.0,North America
United States of America,Master’s degree,14.0,Full-time Employment,130000.0,North America
Canada,Less than a Bachelors,2.0,Full-time Employment,52942.0,North America
United States of America,Master’s degree,22.0,Full-time Employment,220000.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,163000.0,North America
Canada,Bachelor’s degree,3.0,Full-time Employment,52942.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,136000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,173000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,25.0,Full-time Employment,200000.0,North America
United States of America,Less than a Bachelors,10.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,155000.0,North America
United States of America,Post grad,18.0,Full-time Employment,193000.0,North America
United States of America,Less than a Bachelors,6.0,Full-time Employment,80650.0,North America
Canada,Bachelor’s degree,27.0,Self-employed/Freelancer,102000.0,North America
Canada,Less than a Bachelors,7.0,Full-time Employment,32600.0,North America
Canada,Master’s degree,10.0,Full-time Employment,98321.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,98000.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,1.0,Part-time Employment,52800.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,217000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,27.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,85000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,145000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,105000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,70000.0,North America
Mexico,Bachelor’s degree,4.0,Full-time Employment,48480.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,95000.0,North America
United States of America,Bachelor’s degree,32.0,Full-time Employment,165000.0,North America
United States of America,Less than a Bachelors,10.0,Full-time Employment,75000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,67000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,194000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,142000.0,North America
Canada,Bachelor’s degree,25.0,Self-employed/Freelancer,151263.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,95000.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,86976.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,165000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,81000.0,North America
United States of America,Less than a Bachelors,9.0,Full-time Employment,30900.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,142000.0,North America
Canada,Less than a Bachelors,6.0,Full-time Employment,74875.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,160000.0,North America
United States of America,Master’s degree,7.0,Part-time Employment,80000.0,North America
United States of America,Master’s degree,1.0,Full-time Employment,160000.0,North America
Canada,Bachelor’s degree,2.0,Full-time Employment,49160.0,North America
Canada,Master’s degree,12.0,Full-time Employment,64287.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,90000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,160000.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,250000.0,North America
Canada,Bachelor’s degree,7.0,Full-time Employment,151263.0,North America
Canada,Less than a Bachelors,12.0,Full-time Employment,79413.0,North America
United States of America,Bachelor’s degree,7.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,250000.0,North America
United States of America,Less than a Bachelors,23.0,Full-time Employment,175000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,148000.0,North America
Mexico,Less than a Bachelors,9.0,Full-time Employment,19392.0,North America
United States of America,Bachelor’s degree,28.0,Full-time Employment,153000.0,North America
Canada,Bachelor’s degree,6.0,Full-time Employment,75631.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,182000.0,North America
Canada,Bachelor’s degree,20.0,Full-time Employment,166389.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,108909.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,137000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,100000.0,North America
United States of America,Bachelor’s degree,16.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,65000.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,135000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,140000.0,North America
Canada,Less than a Bachelors,4.0,Full-time Employment,47648.0,North America
United States of America,Master’s degree,8.0,Full-time Employment,200000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,45000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,210000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,240000.0,North America
United States of America,Master’s degree,30.0,Full-time Employment,175000.0,North America
United States of America,Post grad,2.0,Full-time Employment,70000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,117000.0,North America
Canada,Bachelor’s degree,10.0,Full-time Employment,99833.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,125000.0,North America
Canada,Master’s degree,30.0,Full-time Employment,114960.0,North America
United States of America,Post grad,5.0,Full-time Employment,150000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,99750.0,North America
United States of America,Less than a Bachelors,27.0,Self-employed/Freelancer,86400.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,155000.0,North America
United States of America,Post grad,6.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,115000.0,North America
United States of America,Master’s degree,5.0,Full-time Employment,125000.0,North America
United States of America,Bachelor’s degree,8.0,Full-time Employment,110000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,125000.0,North America
United States of America,Less than a Bachelors,30.0,Full-time Employment,145000.0,North America
United States of America,Post grad,5.0,Full-time Employment,120000.0,North America
Canada,Less than a Bachelors,0.5,Full-time Employment,43110.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,60000.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,102000.0,North America
United States of America,Bachelor’s degree,17.0,Full-time Employment,137000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,210000.0,North America
Canada,Bachelor’s degree,14.0,Self-employed/Freelancer,58992.0,North America
United States of America,Master’s degree,10.0,Full-time Employment,225000.0,North America
United States of America,Post grad,4.0,Full-time Employment,190000.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,71850.0,North America
United States of America,Less than a Bachelors,4.0,Full-time Employment,75000.0,North America
Canada,Less than a Bachelors,4.0,Full-time Employment,71850.0,North America
United States of America,Bachelor’s degree,6.0,Full-time Employment,95000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,140000.0,North America
Canada,Post grad,8.0,Full-time Employment,185297.0,North America
United States of America,Less than a Bachelors,1.0,Full-time Employment,88000.0,North America
United States of America,Bachelor’s degree,14.0,Full-time Employment,72680.0,North America
Canada,Post grad,3.0,Full-time Employment,114203.0,North America
Canada,Less than a Bachelors,0.5,Full-time Employment,30253.0,North America
United States of America,Less than a Bachelors,10.0,Self-employed/Freelancer,200000.0,North America
United States of America,Less than a Bachelors,1.0,Full-time Employment,90000.0,North America
Mexico,Less than a Bachelors,8.0,Self-employed/Freelancer,25000.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,250000.0,North America
United States of America,Bachelor’s degree,31.0,Full-time Employment,240000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,120000.0,North America
United States of America,Master’s degree,0.5,Full-time Employment,94680.0,North America
Canada,Bachelor’s degree,5.0,Full-time Employment,92000.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,154000.0,North America
United States of America,Less than a Bachelors,2.0,Full-time Employment,105000.0,North America
United States of America,Less than a Bachelors,3.0,Self-employed/Freelancer,72000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,140000.0,North America
Canada,Master’s degree,8.0,Full-time Employment,80169.0,North America
United States of America,Less than a Bachelors,5.0,Self-employed/Freelancer,108000.0,North America
United States of America,Bachelor’s degree,13.0,Full-time Employment,135000.0,North America
Canada,Bachelor’s degree,3.0,Full-time Employment,41597.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,190000.0,North America
Canada,Master’s degree,3.0,Full-time Employment,50600.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,155000.0,North America
Canada,Bachelor’s degree,24.0,Full-time Employment,226894.0,North America
United States of America,Bachelor’s degree,0.5,Full-time Employment,70000.0,North America
Canada,Less than a Bachelors,3.0,Full-time Employment,57480.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,73000.0,North America
United States of America,Bachelor’s degree,20.0,Full-time Employment,230000.0,North America
United States of America,Bachelor’s degree,12.0,Full-time Employment,175000.0,North America
United States of America,Master’s degree,21.0,Full-time Employment,135000.0,North America
United States of America,Less than a Bachelors,19.0,Full-time Employment,145000.0,North America
Canada,Less than a Bachelors,44.0,Self-employed/Freelancer,105900.0,North America
United States of America,Bachelor’s degree,40.0,Self-employed/Freelancer,120000.0,North America
Canada,Master’s degree,3.0,Full-time Employment,70337.0,North America
United States of America,Post grad,20.0,Full-time Employment,120000.0,North America
United States of America,Bachelor’s degree,33.0,Full-time Employment,170000.0,North America
Canada,Bachelor’s degree,28.0,Full-time Employment,90758.0,North America
United States of America,Bachelor’s degree,10.0,Full-time Employment,180000.0,North America
United States of America,Less than a Bachelors,3.0,Part-time Employment,55000.0,North America
Canada,Bachelor’s degree,5.0,Full-time Employment,106640.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,140000.0,North America
United States of America,Less than a Bachelors,15.0,Full-time Employment,210000.0,North America
United States of America,Less than a Bachelors,9.0,Full-time Employment,174000.0,North America
United States of America,Less than a Bachelors,25.0,Full-time Employment,71000.0,North America
United States of America,Bachelor’s degree,2.0,Full-time Employment,76960.0,North America
Canada,Bachelor’s degree,4.0,Full-time Employment,69581.0,North America
United States of America,Bachelor’s degree,9.0,Full-time Employment,73000.0,North America
United States of America,Post grad,22.0,Full-time Employment,135000.0,North America
United States of America,Less than a Bachelors,21.0,Full-time Employment,125000.0,North America
Canada,Bachelor’s degree,11.0,Full-time Employment,65421.0,North America
United States of America,Master’s degree,27.0,Full-time Employment,150000.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,75631.0,North America
United States of America,Less than a Bachelors,14.0,Full-time Employment,80000.0,North America
United States of America,Bachelor’s degree,5.0,Full-time Employment,135000.0,North America
United States of America,Less than a Bachelors,8.0,Full-time Employment,190000.0,North America
United States of America,Master’s degree,12.0,Full-time Employment,145000.0,North America
Canada,Bachelor’s degree,8.0,Full-time Employment,136136.0,North America
United States of America,Bachelor’s degree,21.0,Full-time Employment,238000.0,North America
United States of America,Bachelor’s degree,3.0,Full-time Employment,123000.0,North America
United States of America,Master’s degree,15.0,Full-time Employment,160000.0,North America
United States of America,Post grad,7.0,Part-time Employment,120000.0,North America
United States of America,Post grad,12.0,Full-time Employment,165000.0,North America
United States of America,Master’s degree,50.0,Self-employed/Freelancer,150000.0,North America
United States of America,Less than a Bachelors,3.0,Full-time Employment,65000.0,North America
United States of America,Bachelor’s degree,21.0,Self-employed/Freelancer,72000.0,North America
United States of America,Master’s degree,15.0,Full-time Employment,211000.0,North America
United States of America,Less than a Bachelors,4.0,Full-time Employment,60000.0,North America
United States of America,Less than a Bachelors,0.5,Full-time Employment,60000.0,North America
United States of America,Master’s degree,4.0,Full-time Employment,102800.0,North America
United States of America,Bachelor’s degree,4.0,Full-time Employment,140000.0,North America
United States of America,Bachelor’s degree,1.0,Full-time Employment,110000.0,North America
Canada,Master’s degree,1.0,Full-time Employment,75631.0,North America
Canada,Bachelor’s degree,21.0,Full-time Employment,151263.0,North America
United States of America,Bachelor’s degree,13.0,Self-employed/Freelancer,230000.0,North America
